,num,utterance,child,age,skipped,reconstructed,bow,gold,prediction,chance,controlledscore,repetition,correctedscore
0,0,"[<__main__.Word instance at 0x123d30a70>
 <__main__.Word instance at 0x123d30bd8>
 <__main__.Word instance at 0x123d30c68>
 <__main__.Word instance at 0x123d30dd0>
 <__main__.Word instance at 0x123d30ef0>
 <__main__.Word instance at 0x110d3a560>
 <__main__.Word instance at 0x110d3aa70>
 <__main__.Word instance at 0x110d3a7a0>
 <__main__.Word instance at 0x110d3acf8>
 <__main__.Word instance at 0x110d3aa28>
 <__main__.Word instance at 0x110d3a758>]",Lily,2_6,False,False,"[['this'], ['you'], ['&-um'], ['&-um'], ['&-um'], ['this'], ['the', 'water'], ['eat'], ['the'], ['was']]",youeatthisthis&-umwas&-umthe&-umthewater,youeatthe&-umthiswasthis&-um&-umthewater,2.7557319224e-07,-2.75573230236e-07,True,-3.306883774586512e-06
1,1,"[<__main__.Word instance at 0x110d3a5a8>
 <__main__.Word instance at 0x110d3a8c0>
 <__main__.Word instance at 0x110d3af80>
 <__main__.Word instance at 0x110d3a4d0>
 <__main__.Word instance at 0x110d3a488>]",Lily,2_6,False,False,"[['I', 'will'], ['eat'], ['this'], ['and']]",andIwilleatthis,thisandeatIwill,0.0416666666667,-0.0425596144188,False,-0.04255961441879589
2,2,"[<__main__.Word instance at 0x110ba1a28>
 <__main__.Word instance at 0x110ba16c8>]",Lily,2_6,False,True,"[['all'], ['set']]",allset,allset,0.5,0.69314718056,False,0.6931471805599453
3,3,[<__main__.Word instance at 0x110ba1878>],Lily,2_6,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
4,4,"[<__main__.Word instance at 0x110ba1c20>
 <__main__.Word instance at 0x110ba1908>
 <__main__.Word instance at 0x110ba3a28>]",Lily,2_6,False,False,"[['is'], ['who'], ['that']]",whoisthat,thatiswho,0.166666666667,-0.182321556794,False,-0.1823215567939546
5,5,[<__main__.Word instance at 0x110ba3c20>],Lily,2_6,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
6,6,"[<__main__.Word instance at 0x123d36128>
 <__main__.Word instance at 0x123d361b8>
 <__main__.Word instance at 0x123d36248>
 <__main__.Word instance at 0x123d36290>]",Lily,2_6,False,False,"[['him'], ['we'], ['must'], ['on']]",wemustonhim,wemusthimon,0.0416666666667,-0.0425596144188,False,-0.04255961441879589
7,7,"[<__main__.Word instance at 0x123d364d0>
 <__main__.Word instance at 0x123d36560>
 <__main__.Word instance at 0x123d365a8>
 <__main__.Word instance at 0x123d36638>
 <__main__.Word instance at 0x123d367a0>
 <__main__.Word instance at 0x123d36830>
 <__main__.Word instance at 0x123d368c0>
 <__main__.Word instance at 0x123d36950>
 <__main__.Word instance at 0x123d369e0>
 <__main__.Word instance at 0x123d36a28>]",Lily,2_6,False,False,"[['Lottie'], ['Lottie'], ['into'], ['bed'], ['her'], ['he'], ['and'], ['he'], ['killed'], ['kill']]",hekillLottieandhekilledLottieintoherbed,herbedandheheLottieLottiekilledintokill,2.7557319224e-07,-2.75573230236e-07,True,-1.1022933764759172e-06
8,8,"[<__main__.Word instance at 0x123d36cf8>
 <__main__.Word instance at 0x123d36b90>
 <__main__.Word instance at 0x123d36dd0>
 <__main__.Word instance at 0x123d36f80>
 <__main__.Word instance at 0x123d36e60>]",Lily,2_6,False,False,"[['and'], ['yeah'], [""that's""], [""Nemo's""], ['bed']]",yeahandthat'sNemo'sbed,that'sNemo'sandbedyeah,0.00833333333333,-0.00836824967052,False,-0.00836824967051658
9,9,"[<__main__.Word instance at 0x123d36d88>
 <__main__.Word instance at 0x123d36cb0>
 <__main__.Word instance at 0x123d3a098>]",Lily,2_6,False,True,"[['here'], ['it'], ['is']]",hereitis,hereitis,0.166666666667,1.79175946923,False,1.791759469228055
