,num,utterance,child,age,skipped,reconstructed,bow,gold,prediction,chance,controlledscore,repetition,correctedscore
0,0,[<__main__.Word instance at 0x10a20e560>],Naima,3_6,False,True,[['hi']],hi,hi,1.0,0.0,False,-0.0
1,1,[<__main__.Word instance at 0x10a20e7a0>],Naima,3_6,False,True,[['Naima']],Naima,Naima,1.0,0.0,False,-0.0
2,2,"[<__main__.Word instance at 0x10a20ea28>
 <__main__.Word instance at 0x10a20e758>
 <__main__.Word instance at 0x10a20e8c0>
 <__main__.Word instance at 0x10a20e518>
 <__main__.Word instance at 0x12097d2d8>
 <__main__.Word instance at 0x12097d440>
 <__main__.Word instance at 0x12097d4d0>]",Naima,3_6,False,False,"[['by'], ['my'], ['called'], ['middle'], ['Naima'], [""I'm""], ['name']]",I'mcalledbymymiddlenameNaima,byI'mnamemycalledmiddleNaima,0.000198412698413,-0.000198432384816,False,-0.0001984323848162081
3,3,"[<__main__.Word instance at 0x12097d7e8>
 <__main__.Word instance at 0x12097d908>
 <__main__.Word instance at 0x12097da28>
 <__main__.Word instance at 0x12097db48>
 <__main__.Word instance at 0x12097dc68>]",Naima,3_6,False,True,"[['because'], ['Naima'], ['named'], [""there's""], ['music']]",becausethere'smusicnamedNaima,becausethere'smusicnamedNaima,0.00833333333333,4.78749174278,False,4.787491742782046
4,4,[<__main__.Word instance at 0x12097dea8>],Naima,3_6,False,True,[['in']],in,in,1.0,0.0,False,-0.0
5,5,[<__main__.Word instance at 0x10a069cf8>],Naima,3_6,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
6,6,"[<__main__.Word instance at 0x10a0756c8>
 <__main__.Word instance at 0x10a075908>]",Naima,3_6,False,False,"[['spindle'], ['box']]",spindlebox,boxspindle,0.5,-0.69314718056,False,-0.6931471805599453
7,7,"[<__main__.Word instance at 0x10a075b48>
 <__main__.Word instance at 0x10a075c20>
 <__main__.Word instance at 0x120984128>
 <__main__.Word instance at 0x120984248>
 <__main__.Word instance at 0x1209843f8>
 <__main__.Word instance at 0x120984290>
 <__main__.Word instance at 0x1209845f0>
 <__main__.Word instance at 0x120984488>
 <__main__.Word instance at 0x1209847e8>]",Naima,3_6,False,False,"[['is'], ['box'], ['something'], ['you', 'count'], ['the', 'spindle'], ['where'], ['spindles']]",thespindleboxissomethingwhereyoucountspindles,somethingiswhereboxyoucountthespindlespindles,0.000198412698413,-0.000198432384816,False,-0.0001984323848162081
8,8,"[<__main__.Word instance at 0x1209849e0>
 <__main__.Word instance at 0x120984878>
 <__main__.Word instance at 0x120984bd8>]",Naima,3_6,False,True,"[['work'], ['person'], ['one']]",onepersonwork,onepersonwork,0.166666666667,1.79175946923,False,1.791759469228055
9,9,"[<__main__.Word instance at 0x120984dd0>
 <__main__.Word instance at 0x120984c68>
 <__main__.Word instance at 0x120984f38>
 <__main__.Word instance at 0x120984e60>
 <__main__.Word instance at 0x120984b90>
 <__main__.Word instance at 0x120984fc8>]",Naima,3_6,False,False,"[['two'], ['hm'], ['a'], ['person'], ['work'], ['see']]",hmseeatwopersonwork,twopersonworkseehma,0.00138888888889,-0.00138985428905,False,-0.0013898542890543016
10,10,"[<__main__.Word instance at 0x120984e18>
 <__main__.Word instance at 0x1209870e0>
 <__main__.Word instance at 0x120987170>
 <__main__.Word instance at 0x120987248>
 <__main__.Word instance at 0x120987320>
 <__main__.Word instance at 0x1209871b8>
 <__main__.Word instance at 0x1209873f8>
 <__main__.Word instance at 0x120987290>
 <__main__.Word instance at 0x1209874d0>]",Naima,3_6,False,False,"[['in'], ['seeing'], ['and'], ['the'], ['pancake'], ['one'], ['the', 'longest'], ['work']]",thepancakeworkandseeingthelongestonein,seeingthelongestoneinthepancakeandwork,2.48015873016e-05,-2.4801894866e-05,False,-2.48018948660112e-05
11,11,[<__main__.Word instance at 0x1209875a8>],Naima,3_6,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
12,12,"[<__main__.Word instance at 0x120987560>
 <__main__.Word instance at 0x1209877e8>
 <__main__.Word instance at 0x1209876c8>
 <__main__.Word instance at 0x120987878>
 <__main__.Word instance at 0x120987998>]",Naima,3_6,False,False,"[['rods'], ['no'], [""that's""], ['not'], ['number']]",nothat'snotnumberrods,numberthat'snotrodsno,0.00833333333333,-0.00836824967052,False,-0.00836824967051658
13,13,"[<__main__.Word instance at 0x120987ab8>
 <__main__.Word instance at 0x1209875f0>]",Naima,3_6,False,True,"[['that', 'means']]",thatmeans,thatmeans,1.0,0.0,False,-0.0
14,14,"[<__main__.Word instance at 0x120987518>
 <__main__.Word instance at 0x120987c68>
 <__main__.Word instance at 0x120987b00>
 <__main__.Word instance at 0x120987d40>
 <__main__.Word instance at 0x120987bd8>
 <__main__.Word instance at 0x120987e18>
 <__main__.Word instance at 0x120987cb0>
 <__main__.Word instance at 0x120987f38>
 <__main__.Word instance at 0x120987d88>
 <__main__.Word instance at 0x120987e60>
 <__main__.Word instance at 0x120987ea8>
 <__main__.Word instance at 0x120987f80>
 <__main__.Word instance at 0x1209877a0>
 <__main__.Word instance at 0x12098b050>]",Naima,3_6,False,False,"[['number'], ['one'], ['one'], ['means'], ['the', 'longest'], ['sees'], ['measuring'], ['or'], ['in'], ['tape'], ['seeing'], ['the', 'longest']]",seeingthelongestoneinmeansseesthelongestonemeasuringtapeornumber,measuringtapeinoneorthelongestoneseeingthelongestseesmeansnumber,2.08767569879e-09,-2.08767570116e-09,True,-8.35070283078999e-09
15,15,"[<__main__.Word instance at 0x12098b1b8>
 <__main__.Word instance at 0x12098b368>
 <__main__.Word instance at 0x12098b200>]",Naima,3_6,False,False,"[['the', 'longest'], ['one']]",thelongestone,onethelongest,0.5,-0.69314718056,False,-0.6931471805599453
16,16,[<__main__.Word instance at 0x12098b560>],Naima,3_6,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
17,17,[<__main__.Word instance at 0x12098b5f0>],Naima,3_6,False,True,[['no']],no,no,1.0,0.0,False,-0.0
18,18,[<__main__.Word instance at 0x12098b7e8>],Naima,3_6,False,True,[['no']],no,no,1.0,0.0,False,-0.0
19,19,"[<__main__.Word instance at 0x12098b908>
 <__main__.Word instance at 0x12098b128>
 <__main__.Word instance at 0x12098b9e0>]",Naima,3_6,False,False,"[['tell'], ['Mom'], ['you']]",youtellMom,Momyoutell,0.166666666667,-0.182321556794,False,-0.1823215567939546
20,20,"[<__main__.Word instance at 0x12098ba70>
 <__main__.Word instance at 0x12098b950>]",Naima,3_6,False,True,"[['books'], ['sticker']]",stickerbooks,stickerbooks,0.5,0.69314718056,False,0.6931471805599453
21,21,"[<__main__.Word instance at 0x12098bb00>
 <__main__.Word instance at 0x12098bcf8>
 <__main__.Word instance at 0x12098b7a0>
 <__main__.Word instance at 0x12098bea8>
 <__main__.Word instance at 0x12098bd88>
 <__main__.Word instance at 0x12098bf80>
 <__main__.Word instance at 0x12098be60>
 <__main__.Word instance at 0x12098b878>
 <__main__.Word instance at 0x12098e128>
 <__main__.Word instance at 0x12098e050>
 <__main__.Word instance at 0x12098e368>
 <__main__.Word instance at 0x12098e248>
 <__main__.Word instance at 0x12098e440>]",Naima,3_6,False,False,"[['where'], ['anything'], ['them'], ['for'], ['they'], ['put'], ['sticker'], ['you'], ['books'], ['to'], [""don't""], ['in'], ['have']]",stickerbookswheretheydon'thaveanythingforyoutoputthemin,anythinginwheretheydon'thavethemforyouputtobookssticker,1.60590438368e-10,-1.60590429856e-10,False,-1.6059042985584965e-10
22,22,"[<__main__.Word instance at 0x12098e518>
 <__main__.Word instance at 0x12098e3b0>]",Naima,3_6,False,True,"[['yeah'], ['yeah']]",yeahyeah,yeahyeah,0.5,0.69314718056,True,-0.0
23,23,"[<__main__.Word instance at 0x12098e488>
 <__main__.Word instance at 0x12098e6c8>
 <__main__.Word instance at 0x12098e200>
 <__main__.Word instance at 0x12098e7a0>]",Naima,3_6,False,False,"[['you', 'can'], ['patterns'], ['make']]",youcanmakepatterns,makeyoucanpatterns,0.166666666667,-0.182321556794,False,-0.1823215567939546
24,24,"[<__main__.Word instance at 0x12098e170>
 <__main__.Word instance at 0x12098ebd8>
 <__main__.Word instance at 0x12098e998>
 <__main__.Word instance at 0x12098ec68>
 <__main__.Word instance at 0x12098e710>
 <__main__.Word instance at 0x12098ed40>
 <__main__.Word instance at 0x12098eb48>
 <__main__.Word instance at 0x12098edd0>
 <__main__.Word instance at 0x12098ecb0>
 <__main__.Word instance at 0x12098ef80>
 <__main__.Word instance at 0x12098ee60>
 <__main__.Word instance at 0x12098ef38>
 <__main__.Word instance at 0x1209910e0>
 <__main__.Word instance at 0x120991638>
 <__main__.Word instance at 0x120991320>
 <__main__.Word instance at 0x120991680>
 <__main__.Word instance at 0x120991200>
 <__main__.Word instance at 0x120991908>]",Naima,3_6,False,False,"[['the', 'fox'], ['is'], ['them'], ['the'], ['to'], ['an'], ['is'], ['her'], ['know'], ['one'], ['that'], ['where'], ['Jemima_Puddle_Duck'], ['enemy'], ['of'], ['Jemima_Puddle_Duck'], [""doesn't""]]",oneofthemistheJemima_Puddle_DuckwhereJemima_Puddle_Duckdoesn'tknowthatthefoxisanenemytoher,oneofthemtoherthewhereisthatdoesn'tknowisanenemyJemima_Puddle_DuckthefoxJemima_Puddle_Duck,2.81145725435e-15,-2.77555756156e-15,True,-1.1213252548714144e-14
25,25,[<__main__.Word instance at 0x120991950>],Naima,3_6,False,True,[['Jemima_Puddle_Duck']],Jemima_Puddle_Duck,Jemima_Puddle_Duck,1.0,0.0,False,-0.0
26,26,"[<__main__.Word instance at 0x120991b48>
 <__main__.Word instance at 0x1209919e0>
 <__main__.Word instance at 0x120991bd8>
 <__main__.Word instance at 0x1209914d0>
 <__main__.Word instance at 0x120991e60>
 <__main__.Word instance at 0x120991710>
 <__main__.Word instance at 0x120991ef0>
 <__main__.Word instance at 0x120991dd0>]",Naima,3_6,False,False,"[['is'], ['pers'], ['is'], ['is'], ['is'], ['duck'], ['the'], ['the']]",isthepersistheisisduck,duckisthetheisisispers,2.48015873016e-05,-2.4801894866e-05,True,-0.001191185370153118
27,27,[<__main__.Word instance at 0x120991b00>],Naima,3_6,False,True,[['what']],what,what,1.0,0.0,False,-0.0
28,28,"[<__main__.Word instance at 0x120991cf8>
 <__main__.Word instance at 0x1209940e0>
 <__main__.Word instance at 0x1209941b8>
 <__main__.Word instance at 0x120994050>
 <__main__.Word instance at 0x120994290>
 <__main__.Word instance at 0x120994368>
 <__main__.Word instance at 0x120994200>
 <__main__.Word instance at 0x120994440>
 <__main__.Word instance at 0x1209942d8>
 <__main__.Word instance at 0x1209944d0>
 <__main__.Word instance at 0x1209943b0>
 <__main__.Word instance at 0x120994680>]",Naima,3_6,False,False,"[['because'], ['to'], ['dry'], ['find'], ['she', 'wants'], ['place'], ['nice'], ['dry'], ['nesting'], ['I', 'think']]",Ithinkbecauseshewantstofinddrynicedrynestingplace,drynicedrynestingshewantsIthinkfindplacetobecause,2.7557319224e-07,-2.75573230236e-07,True,-5.511465364121339e-07
29,29,[<__main__.Word instance at 0x120994830>],Naima,3_6,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
30,30,[<__main__.Word instance at 0x1209949e0>],Naima,3_6,False,True,[['nine']],nine,nine,1.0,0.0,False,-0.0
31,31,"[<__main__.Word instance at 0x120994a70>
 <__main__.Word instance at 0x1209947a0>
 <__main__.Word instance at 0x120994b90>]",Naima,3_6,False,True,"[['a', 'fox'], ['near']]",nearafox,nearafox,0.5,0.69314718056,False,0.6931471805599453
32,32,"[<__main__.Word instance at 0x120994c68>
 <__main__.Word instance at 0x120994638>
 <__main__.Word instance at 0x120994f38>
 <__main__.Word instance at 0x120994ea8>]",Naima,3_6,False,False,"[['eat'], [""didn't""], ['a', 'fox']]",afoxdidn'teat,didn'teatafox,0.166666666667,-0.182321556794,False,-0.1823215567939546
33,33,"[<__main__.Word instance at 0x120998128>
 <__main__.Word instance at 0x120998050>
 <__main__.Word instance at 0x120998320>
 <__main__.Word instance at 0x120998248>]",Naima,3_6,False,False,"[['ate'], ['the', 'eggs'], ['it']]",itatetheeggs,ittheeggsate,0.166666666667,-0.182321556794,False,-0.1823215567939546
34,34,"[<__main__.Word instance at 0x1209980e0>
 <__main__.Word instance at 0x120998488>
 <__main__.Word instance at 0x120998368>
 <__main__.Word instance at 0x1209988c0>
 <__main__.Word instance at 0x120998b48>
 <__main__.Word instance at 0x1209987a0>
 <__main__.Word instance at 0x120998b90>
 <__main__.Word instance at 0x120998ab8>
 <__main__.Word instance at 0x120998d88>
 <__main__.Word instance at 0x120998c20>
 <__main__.Word instance at 0x120998e60>
 <__main__.Word instance at 0x120998680>
 <__main__.Word instance at 0x120998f38>
 <__main__.Word instance at 0x120998dd0>
 <__main__.Word instance at 0x120998f80>
 <__main__.Word instance at 0x120998cf8>
 <__main__.Word instance at 0x120998d40>
 <__main__.Word instance at 0x12099b128>
 <__main__.Word instance at 0x12099b050>
 <__main__.Word instance at 0x12099b200>
 <__main__.Word instance at 0x12099b290>
 <__main__.Word instance at 0x12099b170>
 <__main__.Word instance at 0x12099b368>]",Naima,3_6,False,False,"[['eat'], ['dog'], ['pu'], ['the', 'puppies'], ['of'], ['dog'], ['ate'], ['but'], ['the'], ['was'], ['the', 'puppies'], [""didn't""], ['collie'], ['the'], ['a'], ['there'], ['the', 'eggs'], ['collie'], ['instead'], ['and']]",butdidn'teattheputhepuppiestherewasacolliedogandthepuppiesofthecolliedogatetheeggsinstead,thepuppiesandeatdoginsteadofthedogcollieathetheeggscollieatetherewasdidn'tputhepuppiesbut,4.11031762331e-19,0.0,True,0.0
35,35,"[<__main__.Word instance at 0x12099b3f8>
 <__main__.Word instance at 0x12099b950>
 <__main__.Word instance at 0x12099b7a0>
 <__main__.Word instance at 0x12099b9e0>
 <__main__.Word instance at 0x12099ba70>
 <__main__.Word instance at 0x12099b5a8>
 <__main__.Word instance at 0x12099bb48>
 <__main__.Word instance at 0x12099b8c0>
 <__main__.Word instance at 0x12099bd40>]",Naima,3_6,False,False,"[['was'], ['the'], ['there'], ['of'], ['a'], ['collie'], ['dog'], ['collie'], ['dog']]",ofthecolliedogtherewasacolliedog,thedogcolliewasthereadogofcollie,2.7557319224e-06,-2.75573571947e-06,True,-1.1022988442532865e-05
36,36,[<__main__.Word instance at 0x12099bf80>],Naima,3_6,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
37,37,"[<__main__.Word instance at 0x12099bfc8>
 <__main__.Word instance at 0x12099bef0>
 <__main__.Word instance at 0x12099bbd8>]",Naima,3_6,False,False,"[['that', 'was'], ['good']]",thatwasgood,goodthatwas,0.5,-0.69314718056,False,-0.6931471805599453
38,38,[<__main__.Word instance at 0x12099e200>],Naima,3_6,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
39,39,[<__main__.Word instance at 0x12099e170>],Naima,3_6,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
40,40,"[<__main__.Word instance at 0x12099e2d8>
 <__main__.Word instance at 0x12099e638>
 <__main__.Word instance at 0x12099e518>
 <__main__.Word instance at 0x12099e7e8>
 <__main__.Word instance at 0x12099e998>
 <__main__.Word instance at 0x12099e878>
 <__main__.Word instance at 0x12099ecf8>
 <__main__.Word instance at 0x12099ebd8>
 <__main__.Word instance at 0x12099edd0>
 <__main__.Word instance at 0x12099e368>
 <__main__.Word instance at 0x12099ee60>
 <__main__.Word instance at 0x12099ed40>
 <__main__.Word instance at 0x12099eef0>
 <__main__.Word instance at 0x12099eb48>
 <__main__.Word instance at 0x1209a1050>
 <__main__.Word instance at 0x1209a1200>
 <__main__.Word instance at 0x1209a10e0>
 <__main__.Word instance at 0x1209a13b0>
 <__main__.Word instance at 0x1209a1290>
 <__main__.Word instance at 0x1209a15a8>]",Naima,3_6,False,False,"[['Jemima_Puddle_Duck'], ['enemy'], [""wouldn't""], ['try'], [""didn't""], ['run'], ['the', 'fox'], ['be'], ['she'], ['so'], ['so'], ['want'], ['away'], [""wasn't""], ['but'], ['but'], ['an'], ['the', 'fox']]",butshewasn'ttrybutthefoxdidn'twantbeanenemysothefoxsoJemima_Puddle_Duckwouldn'trunaway,trythefoxthefoxbutshedidn'trunawaysobeanwasn'tbutsoJemima_Puddle_Duckwouldn'twantenemy,1.56192069686e-16,-1.11022302463e-16,True,-1.221245327087673e-15
41,41,"[<__main__.Word instance at 0x1209a1758>
 <__main__.Word instance at 0x1209a1950>
 <__main__.Word instance at 0x1209a1440>
 <__main__.Word instance at 0x1209a1ab8>]",Naima,3_6,False,False,"[[""that's""], ['happen'], ['trying'], ['to']]",that'stryingtohappen,tryingtohappenthat's,0.0416666666667,-0.0425596144188,False,-0.04255961441879589
42,42,[<__main__.Word instance at 0x1209a1cb0>],Naima,3_6,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
43,43,[<__main__.Word instance at 0x1209a1d40>],Naima,3_6,False,True,[['kay']],kay,kay,1.0,0.0,False,-0.0
44,44,[<__main__.Word instance at 0x1209a1e18>],Naima,3_6,False,True,[['two']],two,two,1.0,0.0,False,-0.0
45,45,[<__main__.Word instance at 0x1209a1ef0>],Naima,3_6,False,True,[['two']],two,two,1.0,0.0,False,-0.0
46,46,[<__main__.Word instance at 0x1209a4098>],Naima,3_6,False,True,[['three']],three,three,1.0,0.0,False,-0.0
47,47,"[<__main__.Word instance at 0x1209a43f8>
 <__main__.Word instance at 0x1209a4368>
 <__main__.Word instance at 0x1209a44d0>
 <__main__.Word instance at 0x1209a4320>
 <__main__.Word instance at 0x1209a4b00>]",Naima,3_6,False,True,"[['two', 'three', 'four', 'five'], ['one']]",onetwothreefourfive,onetwothreefourfive,0.5,0.69314718056,False,0.6931471805599453
48,48,[<__main__.Word instance at 0x1209a4cf8>],Naima,3_6,False,True,[['five']],five,five,1.0,0.0,False,-0.0
49,49,[<__main__.Word instance at 0x1209a4d88>],Naima,3_6,False,True,[['kay']],kay,kay,1.0,0.0,False,-0.0
50,50,"[<__main__.Word instance at 0x1209a4ea8>
 <__main__.Word instance at 0x1209a4998>
 <__main__.Word instance at 0x1209a4fc8>
 <__main__.Word instance at 0x1209a4050>]",Naima,3_6,False,False,"[['are'], ['made'], ['zaggers'], ['are']]",zaggersarearemade,madearezaggersare,0.0416666666667,-0.0425596144188,True,-0.08701137698962981
51,51,"[<__main__.Word instance at 0x1209a4e18>
 <__main__.Word instance at 0x1209a4cb0>
 <__main__.Word instance at 0x1209a4a28>
 <__main__.Word instance at 0x1209a70e0>
 <__main__.Word instance at 0x1209a7050>
 <__main__.Word instance at 0x1209a7320>
 <__main__.Word instance at 0x1209a7200>
 <__main__.Word instance at 0x1209a73b0>
 <__main__.Word instance at 0x1209a74d0>
 <__main__.Word instance at 0x1209a71b8>
 <__main__.Word instance at 0x1209a75f0>]",Naima,3_6,False,False,"[['scare'], ['gazagger'], ['so'], ['they'], ['away'], ['they'], ['that'], ['the'], ['can'], ['enemies'], ['that']]",sothattheythattheycanscareawaythegazaggerenemies,thattheycantheythesothatawayscaregazaggerenemies,2.50521083854e-08,-2.50521087016e-08,True,-1.0020843857193987e-07
52,52,"[<__main__.Word instance at 0x1209a7560>
 <__main__.Word instance at 0x1209a77a0>
 <__main__.Word instance at 0x1209a7638>
 <__main__.Word instance at 0x1209a7908>]",Naima,3_6,False,False,"[['have'], ['chickens'], ['gazaggers'], ['foxes']]",gazaggershavechickensfoxes,chickensgazaggershavefoxes,0.0416666666667,-0.0425596144188,False,-0.04255961441879589
53,53,[<__main__.Word instance at 0x1209a79e0>],Naima,3_6,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
54,54,[<__main__.Word instance at 0x1209a7ab8>],Naima,3_6,False,True,[['chick']],chick,chick,1.0,0.0,False,-0.0
55,55,"[<__main__.Word instance at 0x1209a7b48>
 <__main__.Word instance at 0x1209a7a28>
 <__main__.Word instance at 0x1209a7d40>
 <__main__.Word instance at 0x1209a72d8>
 <__main__.Word instance at 0x1209a7c68>
 <__main__.Word instance at 0x1209a7710>]",Naima,3_6,False,False,"[['predators'], ['gazaggers'], ['chickens'], ['yeah'], ['are'], ['to']]",yeahchickensarepredatorstogazaggers,chickenstoareyeahpredatorsgazaggers,0.00138888888889,-0.00138985428905,False,-0.0013898542890543016
56,56,"[<__main__.Word instance at 0x1209aa290>
 <__main__.Word instance at 0x1209aa1b8>
 <__main__.Word instance at 0x1209aa098>
 <__main__.Word instance at 0x1209aa3f8>
 <__main__.Word instance at 0x1209aa488>
 <__main__.Word instance at 0x1209aa560>
 <__main__.Word instance at 0x1209aa368>
 <__main__.Word instance at 0x1209aa7a0>]",Naima,3_6,False,False,"[['and'], ['predator'], ['rabbits'], ['foxes'], ['ducks'], ['mean'], ['and'], ['I']]",predatorandandfoxesducksrabbitsImean,ducksandfoxespredatorrabbitsandImean,2.48015873016e-05,-2.4801894866e-05,True,-4.9604404881379266e-05
57,57,[<__main__.Word instance at 0x1209aa830>],Naima,3_6,False,True,[['hares']],hares,hares,1.0,0.0,False,-0.0
58,58,[<__main__.Word instance at 0x1209aaa28>],Naima,3_6,False,True,[['and']],and,and,1.0,0.0,False,-0.0
59,59,[<__main__.Word instance at 0x1209aab00>],Naima,3_6,False,True,[['and']],and,and,1.0,0.0,False,-0.0
60,60,"[<__main__.Word instance at 0x1209aacf8>
 <__main__.Word instance at 0x1209aab90>]",Naima,3_6,False,True,"[['and'], ['humans']]",andhumans,andhumans,0.5,0.69314718056,False,0.6931471805599453
61,61,[<__main__.Word instance at 0x1209aa9e0>],Naima,3_6,False,True,[['waggers']],waggers,waggers,1.0,0.0,False,-0.0
62,62,"[<__main__.Word instance at 0x1209aa2d8>
 <__main__.Word instance at 0x1209aaf38>
 <__main__.Word instance at 0x1209aacb0>
 <__main__.Word instance at 0x1209aad88>]",Naima,3_6,False,True,"[['wag'], ['wag'], ['wag'], ['wag']]",wagwagwagwag,wagwagwagwag,0.0416666666667,3.17805383035,True,-0.0
63,63,"[<__main__.Word instance at 0x1209ad200>
 <__main__.Word instance at 0x1209ad2d8>]",Naima,3_6,False,True,"[['gazag'], ['gazag']]",gazaggazag,gazaggazag,0.5,0.69314718056,True,-0.0
64,64,"[<__main__.Word instance at 0x1209ad3b0>
 <__main__.Word instance at 0x1209ad248>]",Naima,3_6,False,True,"[['gizig'], ['gizig']]",giziggizig,giziggizig,0.5,0.69314718056,True,-0.0
65,65,"[<__main__.Word instance at 0x1209ad320>
 <__main__.Word instance at 0x1209ad638>]",Naima,3_6,False,True,"[['gadag'], ['gadag']]",gadaggadag,gadaggadag,0.5,0.69314718056,True,-0.0
66,66,"[<__main__.Word instance at 0x1209ad6c8>
 <__main__.Word instance at 0x1209ad098>]",Naima,3_6,False,True,"[['gadig'], ['gadig']]",gadiggadig,gadiggadig,0.5,0.69314718056,True,-0.0
67,67,[<__main__.Word instance at 0x1209ad908>],Naima,3_6,False,True,[['gadaggers']],gadaggers,gadaggers,1.0,0.0,False,-0.0
68,68,"[<__main__.Word instance at 0x1209ad758>
 <__main__.Word instance at 0x1209adcb0>
 <__main__.Word instance at 0x1209adb48>]",Naima,3_6,False,False,"[['yeah'], ['mother'], ['ones']]",yeahmotherones,motheronesyeah,0.166666666667,-0.182321556794,False,-0.1823215567939546
