,num,utterance,child,age,skipped,reconstructed,bow,gold,prediction,chance,controlledscore,repetition,correctedscore
0,0,"[<__main__.Word instance at 0x111972560>
 <__main__.Word instance at 0x111972a70>]",Naima,1_6,False,True,"[['Naima'], ['Naima']]",NaimaNaima,NaimaNaima,0.5,0.69314718056,True,-0.0
1,1,[<__main__.Word instance at 0x111972cf8>],Naima,1_6,True,,,athlete,,,,NaN,NaN
2,2,"[<__main__.Word instance at 0x111972758>
 <__main__.Word instance at 0x1119728c0>]",Naima,1_6,True,,,Genabaeat,,,,NaN,NaN
3,3,"[<__main__.Word instance at 0x12082a368>
 <__main__.Word instance at 0x12082a4d0>
 <__main__.Word instance at 0x12082a560>
 <__main__.Word instance at 0x12082a6c8>]",Naima,1_6,True,,,Genabaeatingstampstamp,,,,NaN,NaN
4,4,"[<__main__.Word instance at 0x12082a998>
 <__main__.Word instance at 0x12082aab8>
 <__main__.Word instance at 0x12082abd8>]",Naima,1_6,False,True,"[['with'], ['with'], ['with']]",withwithwith,withwithwith,0.166666666667,1.79175946923,True,-0.0
5,5,"[<__main__.Word instance at 0x12082ae18>
 <__main__.Word instance at 0x12082af38>
 <__main__.Word instance at 0x1117dba28>]",Naima,1_6,False,True,"[['Badega'], ['Badega'], ['Badega']]",BadegaBadegaBadega,BadegaBadegaBadega,0.166666666667,1.79175946923,True,-0.0
6,6,[<__main__.Word instance at 0x1117dbbd8>],Naima,1_6,True,,,animals,,,,NaN,NaN
7,7,"[<__main__.Word instance at 0x1117d9a28>
 <__main__.Word instance at 0x1117d9368>
 <__main__.Word instance at 0x1117d9b00>
 <__main__.Word instance at 0x1117d9b48>
 <__main__.Word instance at 0x120830098>
 <__main__.Word instance at 0x1208301b8>
 <__main__.Word instance at 0x1208302d8>
 <__main__.Word instance at 0x120830440>]",Naima,1_6,False,False,"[['Alan'], ['noise'], ['Alan'], ['noise'], ['noise'], ['Alan'], ['Alan'], ['noise']]",AlannoisenoiseAlannoiseAlanAlannoise,noiseAlanAlannoisenoiseAlanAlannoise,2.48015873016e-05,-2.4801894866e-05,True,-0.014388737452099556
8,8,"[<__main__.Word instance at 0x1208304d0>
 <__main__.Word instance at 0x120830830>
 <__main__.Word instance at 0x1208306c8>]",Naima,1_6,True,,,withanimalsvisited,,,,NaN,NaN
9,9,[<__main__.Word instance at 0x1208308c0>],Naima,1_6,False,True,[['Daddy']],Daddy,Daddy,1.0,0.0,False,-0.0
10,10,"[<__main__.Word instance at 0x120830ab8>
 <__main__.Word instance at 0x120830e18>]",Naima,1_6,False,True,"[['Daddy'], ['come']]",Daddycome,Daddycome,0.5,0.69314718056,False,0.6931471805599453
11,11,"[<__main__.Word instance at 0x120830f80>
 <__main__.Word instance at 0x120830ea8>]",Naima,1_6,False,True,"[['toes'], ['toes']]",toestoes,toestoes,0.5,0.69314718056,True,-0.0
12,12,"[<__main__.Word instance at 0x120830f38>
 <__main__.Word instance at 0x120830e60>]",Naima,1_6,False,True,"[['feet'], ['feet']]",feetfeet,feetfeet,0.5,0.69314718056,True,-0.0
13,13,[<__main__.Word instance at 0x1208331b8>],Naima,1_6,False,True,[['feet']],feet,feet,1.0,0.0,False,-0.0
14,14,"[<__main__.Word instance at 0x120833290>
 <__main__.Word instance at 0x120833368>
 <__main__.Word instance at 0x120833200>
 <__main__.Word instance at 0x120833440>]",Naima,1_6,True,,,followbabyAlexDaddy,,,,NaN,NaN
15,15,"[<__main__.Word instance at 0x120833518>
 <__main__.Word instance at 0x1208333b0>
 <__main__.Word instance at 0x1208335f0>]",Naima,1_6,False,False,"[['noise'], ['Alan'], ['Alan']]",AlanAlannoise,noiseAlanAlan,0.166666666667,-0.182321556794,True,-0.4054651081081643
16,16,"[<__main__.Word instance at 0x1208335a8>
 <__main__.Word instance at 0x120833830>]",Naima,1_6,False,True,"[['boy'], ['boy']]",boyboy,boyboy,0.5,0.69314718056,True,-0.0
17,17,"[<__main__.Word instance at 0x1208338c0>
 <__main__.Word instance at 0x1208339e0>
 <__main__.Word instance at 0x1208336c8>
 <__main__.Word instance at 0x120833b00>]",Naima,1_6,True,,,ridesridenoisynoise,,,,NaN,NaN
18,18,"[<__main__.Word instance at 0x120833bd8>
 <__main__.Word instance at 0x120833560>
 <__main__.Word instance at 0x120833cb0>
 <__main__.Word instance at 0x120833b48>]",Naima,1_6,False,False,"[['grass'], ['grass'], ['cut'], ['cut']]",grasscutcutgrass,grassgrasscutcut,0.0416666666667,-0.0425596144188,True,-0.1823215567939546
19,19,"[<__main__.Word instance at 0x120833c20>
 <__main__.Word instance at 0x120833e60>]",Naima,1_6,False,True,"[['noisy'], ['noisy']]",noisynoisy,noisynoisy,0.5,0.69314718056,True,-0.0
20,20,"[<__main__.Word instance at 0x120833f80>
 <__main__.Word instance at 0x120833dd0>]",Naima,1_6,False,True,"[['Alan'], ['noisy']]",Alannoisy,Alannoisy,0.5,0.69314718056,False,0.6931471805599453
21,21,"[<__main__.Word instance at 0x120833ef0>
 <__main__.Word instance at 0x120833fc8>
 <__main__.Word instance at 0x1208337e8>
 <__main__.Word instance at 0x120837098>
 <__main__.Word instance at 0x120837128>
 <__main__.Word instance at 0x120837200>]",Naima,1_6,False,False,"[['make'], ['make'], ['make'], ['noise'], ['noise'], ['noise']]",makenoisemakenoisemakenoise,makenoisenoisenoisemakemake,0.00138888888889,-0.00138985428905,True,-0.051293294387550585
22,22,"[<__main__.Word instance at 0x120837248>
 <__main__.Word instance at 0x120837518>
 <__main__.Word instance at 0x1208375a8>]",Naima,1_6,False,True,"[['under'], ['under'], ['under']]",underunderunder,underunderunder,0.166666666667,1.79175946923,True,-0.0
23,23,"[<__main__.Word instance at 0x120837638>
 <__main__.Word instance at 0x120837320>]",Naima,1_6,False,True,"[['Daddy'], ['come']]",Daddycome,Daddycome,0.5,0.69314718056,False,0.6931471805599453
24,24,[<__main__.Word instance at 0x1208376c8>],Naima,1_6,False,True,[['Mommy']],Mommy,Mommy,1.0,0.0,False,-0.0
25,25,"[<__main__.Word instance at 0x120837170>
 <__main__.Word instance at 0x120837a28>
 <__main__.Word instance at 0x120837368>
 <__main__.Word instance at 0x120837ab8>
 <__main__.Word instance at 0x120837998>
 <__main__.Word instance at 0x120837cb0>
 <__main__.Word instance at 0x120837b48>
 <__main__.Word instance at 0x120837d40>
 <__main__.Word instance at 0x1208377e8>]",Naima,1_6,False,False,"[['ding', 'dong'], ['sing'], ['ding', 'dong'], ['sing'], ['ding', 'dong'], ['bell']]",singsingdingdongdingdongdingdongbell,belldingdongdingdongsingdingdongsing,0.00138888888889,-0.00138985428905,True,-0.01680711831638129
26,26,[<__main__.Word instance at 0x120837dd0>],Naima,1_6,False,True,[['somebody']],somebody,somebody,1.0,0.0,False,-0.0
27,27,[<__main__.Word instance at 0x120837ea8>],Naima,1_6,False,True,[['bell']],bell,bell,1.0,0.0,False,-0.0
28,28,"[<__main__.Word instance at 0x12083a170>
 <__main__.Word instance at 0x12083a098>]",Naima,1_6,False,True,"[['ribbon'], ['ribbon']]",ribbonribbon,ribbonribbon,0.5,0.69314718056,True,-0.0
29,29,"[<__main__.Word instance at 0x12083a290>
 <__main__.Word instance at 0x12083a488>
 <__main__.Word instance at 0x12083a128>]",Naima,1_6,False,False,"[['under'], ['under'], ['ribbon']]",underribbonunder,underunderribbon,0.166666666667,-0.182321556794,True,-0.4054651081081643
30,30,"[<__main__.Word instance at 0x12083a3f8>
 <__main__.Word instance at 0x12083a5f0>
 <__main__.Word instance at 0x12083a4d0>
 <__main__.Word instance at 0x12083a710>]",Naima,1_6,False,True,"[['hide'], ['hide'], ['koala'], ['koala']]",koalahidehidekoala,koalahidehidekoala,0.0416666666667,3.17805383035,True,1.791759469228055
31,31,"[<__main__.Word instance at 0x12083a7e8>
 <__main__.Word instance at 0x12083a878>]",Naima,1_6,False,False,"[['kiss'], ['carrot']]",kisscarrot,carrotkiss,0.5,-0.69314718056,False,-0.6931471805599453
32,32,"[<__main__.Word instance at 0x12083ac20>
 <__main__.Word instance at 0x12083a9e0>
 <__main__.Word instance at 0x12083acb0>
 <__main__.Word instance at 0x12083a758>]",Naima,1_6,False,False,"[['carrot'], ['eat'], ['eat'], ['carrot']]",carroteatcarroteat,carrotcarroteateat,0.0416666666667,-0.0425596144188,True,-0.1823215567939546
33,33,"[<__main__.Word instance at 0x12083ab90>
 <__main__.Word instance at 0x12083ae18>
 <__main__.Word instance at 0x12083acf8>]",Naima,1_6,False,False,"[['eat'], ['eat'], ['carrot']]",eatcarroteat,carroteateat,0.166666666667,-0.182321556794,True,-0.4054651081081643
