,num,utterance,child,age,skipped,reconstructed,bow,gold,prediction,chance,controlledscore,repetition,correctedscore
0,0,"[<__main__.Word instance at 0x11d205a28>
 <__main__.Word instance at 0x11d205b90>
 <__main__.Word instance at 0x11d205c20>
 <__main__.Word instance at 0x11d205d88>
 <__main__.Word instance at 0x11d205ea8>
 <__main__.Word instance at 0x10a20f560>
 <__main__.Word instance at 0x10a20fa70>
 <__main__.Word instance at 0x10a20f7a0>
 <__main__.Word instance at 0x10a20fcf8>
 <__main__.Word instance at 0x10a20fa28>
 <__main__.Word instance at 0x10a20f758>]",Lily,2_6,False,False,"[['&-um'], ['the'], ['eat'], ['was'], ['&-um'], ['&-um'], ['you'], ['this'], ['the', 'water'], ['this']]",youeatthisthis&-umwas&-umthe&-umthewater,youeatthe&-umthiswasthis&-umthewater&-um,2.7557319224e-07,-2.75573230236e-07,True,-3.306883774586512e-06
1,1,"[<__main__.Word instance at 0x10a20f5a8>
 <__main__.Word instance at 0x10a20f8c0>
 <__main__.Word instance at 0x10a20ff80>
 <__main__.Word instance at 0x10a20f4d0>
 <__main__.Word instance at 0x10a20f488>]",Lily,2_6,False,False,"[['this'], ['eat'], ['I', 'will'], ['and']]",andIwilleatthis,thisandeatIwill,0.0416666666667,-0.0425596144188,False,-0.04255961441879589
2,2,"[<__main__.Word instance at 0x10a20f680>
 <__main__.Word instance at 0x10a0766c8>]",Lily,2_6,False,True,"[['all'], ['set']]",allset,allset,0.5,0.69314718056,False,0.6931471805599453
3,3,[<__main__.Word instance at 0x10a076998>],Lily,2_6,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
4,4,"[<__main__.Word instance at 0x10a076b48>
 <__main__.Word instance at 0x10a076c20>
 <__main__.Word instance at 0x10a076a28>]",Lily,2_6,False,False,"[['that'], ['is'], ['who']]",whoisthat,thatiswho,0.166666666667,-0.182321556794,False,-0.1823215567939546
5,5,[<__main__.Word instance at 0x10a078bd8>],Lily,2_6,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
6,6,"[<__main__.Word instance at 0x11d20b050>
 <__main__.Word instance at 0x11d20b0e0>
 <__main__.Word instance at 0x11d20b170>
 <__main__.Word instance at 0x11d20b200>]",Lily,2_6,False,False,"[['we'], ['must'], ['on'], ['him']]",wemustonhim,wemusthimon,0.0416666666667,-0.0425596144188,False,-0.04255961441879589
7,7,"[<__main__.Word instance at 0x11d20b368>
 <__main__.Word instance at 0x11d20b488>
 <__main__.Word instance at 0x11d20b518>
 <__main__.Word instance at 0x11d20b560>
 <__main__.Word instance at 0x11d20b5f0>
 <__main__.Word instance at 0x11d20b758>
 <__main__.Word instance at 0x11d20b7e8>
 <__main__.Word instance at 0x11d20b878>
 <__main__.Word instance at 0x11d20b908>
 <__main__.Word instance at 0x11d20b998>]",Lily,2_6,True,,,hekillLottieandhekilledLottieintoherbed,,,,NaN,NaN
8,8,"[<__main__.Word instance at 0x11d20bab8>
 <__main__.Word instance at 0x11d20bc68>
 <__main__.Word instance at 0x11d20bd40>
 <__main__.Word instance at 0x11d20bef0>
 <__main__.Word instance at 0x11d20bdd0>]",Lily,2_6,True,,,yeahandthat'sNemo'sbed,,,,NaN,NaN
9,9,"[<__main__.Word instance at 0x11d20bcb0>
 <__main__.Word instance at 0x11d20bcf8>
 <__main__.Word instance at 0x11d20bc20>]",Lily,2_6,False,True,"[['here'], ['it'], ['is']]",hereitis,hereitis,0.166666666667,1.79175946923,False,1.791759469228055
10,10,"[<__main__.Word instance at 0x11d20f248>
 <__main__.Word instance at 0x11d20f518>
 <__main__.Word instance at 0x11d20f3f8>
 <__main__.Word instance at 0x11d20f710>
 <__main__.Word instance at 0x11d20f488>]",Lily,2_6,True,,,andhere'sthefish'sone,,,,NaN,NaN
11,11,"[<__main__.Word instance at 0x11d20f2d8>
 <__main__.Word instance at 0x11d20f878>
 <__main__.Word instance at 0x11d20f560>
 <__main__.Word instance at 0x11d20f7e8>]",Lily,2_6,False,False,"[[""here's""], ['for'], ['one'], ['you']]",here'soneforyou,youforonehere's,0.0416666666667,-0.0425596144188,False,-0.04255961441879589
12,12,"[<__main__.Word instance at 0x11d20fb48>
 <__main__.Word instance at 0x11d20f908>
 <__main__.Word instance at 0x11d20fbd8>
 <__main__.Word instance at 0x11d20fab8>
 <__main__.Word instance at 0x11d20fcb0>
 <__main__.Word instance at 0x11d20fa28>
 <__main__.Word instance at 0x11d20fd88>
 <__main__.Word instance at 0x11d20fc20>
 <__main__.Word instance at 0x11d20fe60>
 <__main__.Word instance at 0x11d20fcf8>]",Lily,2_6,False,False,"[['this'], ['for'], ['for'], ['and'], ['me'], ['this'], ['is'], ['you'], ['is'], [""that's""]]",thisisforyouandthat'sthisisforme,youthisisthisisformeandthat'sfor,2.7557319224e-07,-2.75573230236e-07,True,-2.2045879680038616e-06
13,13,"[<__main__.Word instance at 0x11d20fdd0>
 <__main__.Word instance at 0x11d20ff80>]",Lily,2_6,False,True,"[['mm'], ['mm']]",mmmm,mmmm,0.5,0.69314718056,True,-0.0
14,14,[<__main__.Word instance at 0x11d20f9e0>],Lily,2_6,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
