,num,utterance,child,age,skipped,reconstructed,bow,gold,prediction,chance,controlledscore,repetition,correctedscore
0,0,"[<__main__.Word instance at 0x11f0c6d40>
 <__main__.Word instance at 0x11f0c6ea8>]",Alex,3_0,False,True,"[['hey'], ['hey']]",heyhey,heyhey,0.5,0.69314718056,True,-0.0
1,1,[<__main__.Word instance at 0x10e7445a8>],Alex,3_0,False,True,[['no']],no,no,1.0,0.0,False,-0.0
2,2,[<__main__.Word instance at 0x10e744368>],Alex,3_0,False,True,[['no']],no,no,1.0,0.0,False,-0.0
3,3,[<__main__.Word instance at 0x10e744878>],Alex,3_0,False,True,[['no']],no,no,1.0,0.0,False,-0.0
4,4,[<__main__.Word instance at 0x10e746a28>],Alex,3_0,False,True,[['no']],no,no,1.0,0.0,False,-0.0
5,5,[<__main__.Word instance at 0x10e746ab8>],Alex,3_0,False,True,[['no']],no,no,1.0,0.0,False,-0.0
6,6,[<__main__.Word instance at 0x10e8dd560>],Alex,3_0,False,True,[['broke']],broke,broke,1.0,0.0,False,-0.0
7,7,[<__main__.Word instance at 0x10e8dd7a0>],Alex,3_0,False,True,[['no']],no,no,1.0,0.0,False,-0.0
8,8,[<__main__.Word instance at 0x10e8dda28>],Alex,3_0,False,True,[['nope']],nope,nope,1.0,0.0,False,-0.0
9,9,[<__main__.Word instance at 0x10e8dd8c0>],Alex,3_0,False,True,[['no']],no,no,1.0,0.0,False,-0.0
10,10,[<__main__.Word instance at 0x10e8dd680>],Alex,3_0,False,True,[['no']],no,no,1.0,0.0,False,-0.0
11,11,"[<__main__.Word instance at 0x11f0cc290>
 <__main__.Word instance at 0x11f0cc3b0>]",Alex,3_0,False,True,"[['no'], ['no']]",nono,nono,0.5,0.69314718056,True,-0.0
12,12,"[<__main__.Word instance at 0x11f0cc5f0>
 <__main__.Word instance at 0x11f0cc710>
 <__main__.Word instance at 0x11f0cc830>]",Alex,3_0,False,False,"[['me'], ['no'], ['play']]",nomeplay,playnome,0.166666666667,-0.182321556794,False,-0.1823215567939546
13,13,[<__main__.Word instance at 0x11f0cca28>],Alex,3_0,False,True,[['Mommy']],Mommy,Mommy,1.0,0.0,False,-0.0
14,14,"[<__main__.Word instance at 0x11f0ccbd8>
 <__main__.Word instance at 0x11f0cccb0>
 <__main__.Word instance at 0x11f0ccd40>]",Alex,3_0,False,True,"[['Mommy'], ['Mommy'], ['you']]",youMommyMommy,youMommyMommy,0.166666666667,1.79175946923,True,1.0986122886681098
15,15,"[<__main__.Word instance at 0x11f0cce18>
 <__main__.Word instance at 0x11f0ccf80>
 <__main__.Word instance at 0x11f0ccef0>]",Alex,3_0,False,True,"[['it'], ['you'], ['break']]",youbreakit,youbreakit,0.166666666667,1.79175946923,False,1.791759469228055
16,16,"[<__main__.Word instance at 0x11f0d2050>
 <__main__.Word instance at 0x11f0d2128>
 <__main__.Word instance at 0x11f0d2200>]",Alex,3_0,True,,,myanimalbook,,,,NaN,NaN
17,17,[<__main__.Word instance at 0x11f0d22d8>],Alex,3_0,False,True,[['hey']],hey,hey,1.0,0.0,False,-0.0
18,18,[<__main__.Word instance at 0x11f0d23b0>],Alex,3_0,False,True,[['yes']],yes,yes,1.0,0.0,False,-0.0
19,19,"[<__main__.Word instance at 0x11f0d2320>
 <__main__.Word instance at 0x11f0d2560>]",Alex,3_0,False,True,"[['this', 'one']]",thisone,thisone,1.0,0.0,False,-0.0
20,20,"[<__main__.Word instance at 0x11f0d2638>
 <__main__.Word instance at 0x11f0d24d0>]",Alex,3_0,False,True,"[['this', 'one']]",thisone,thisone,1.0,0.0,False,-0.0
21,21,"[<__main__.Word instance at 0x11f0d2248>
 <__main__.Word instance at 0x11f0d2758>
 <__main__.Word instance at 0x11f0d27e8>
 <__main__.Word instance at 0x11f0d2998>]",Alex,3_0,False,False,"[['what'], ['this', 'one'], ['is']]",whatthisoneis,iswhatthisone,0.166666666667,-0.182321556794,False,-0.1823215567939546
22,22,"[<__main__.Word instance at 0x11f0d2a70>
 <__main__.Word instance at 0x11f0d2b48>]",Alex,3_0,False,True,"[['is'], ['this']]",thisis,thisis,0.5,0.69314718056,False,0.6931471805599453
23,23,[<__main__.Word instance at 0x11f0d2c20>],Alex,3_0,False,True,[['no']],no,no,1.0,0.0,False,-0.0
24,24,"[<__main__.Word instance at 0x11f0d2cf8>
 <__main__.Word instance at 0x11f0d2b90>
 <__main__.Word instance at 0x11f0d2dd0>]",Alex,3_0,False,False,"[['this'], ['Mommy'], ['read']]",Mommyreadthis,thisreadMommy,0.166666666667,-0.182321556794,False,-0.1823215567939546
25,25,[<__main__.Word instance at 0x11f0d2ea8>],Alex,3_0,False,True,[['no']],no,no,1.0,0.0,False,-0.0
26,26,"[<__main__.Word instance at 0x11f0d2e18>
 <__main__.Word instance at 0x11f0d2d40>
 <__main__.Word instance at 0x11f0d5050>
 <__main__.Word instance at 0x11f0d5248>
 <__main__.Word instance at 0x11f0d5128>]",Alex,3_0,False,False,"[['no'], ['put'], ['no'], ['on'], ['this']]",nonoputthison,thisonputnono,0.00833333333333,-0.00836824967052,True,-0.01680711831638129
27,27,"[<__main__.Word instance at 0x11f0d52d8>
 <__main__.Word instance at 0x11f0d5518>]",Alex,3_0,False,True,"[['my'], ['hair']]",myhair,myhair,0.5,0.69314718056,False,0.6931471805599453
28,28,"[<__main__.Word instance at 0x11f0d55f0>
 <__main__.Word instance at 0x11f0d5488>
 <__main__.Word instance at 0x11f0d56c8>]",Alex,3_0,True,,,thechickgrow,,,,NaN,NaN
29,29,"[<__main__.Word instance at 0x11f0d5638>
 <__main__.Word instance at 0x11f0d5878>]",Alex,3_0,False,True,"[['over'], ['there']]",overthere,overthere,0.5,0.69314718056,False,0.6931471805599453
30,30,"[<__main__.Word instance at 0x11f0d5950>
 <__main__.Word instance at 0x11f0d57e8>
 <__main__.Word instance at 0x11f0d5a28>
 <__main__.Word instance at 0x11f0d58c0>]",Alex,3_0,True,,,seethechick'scoming,,,,NaN,NaN
31,31,"[<__main__.Word instance at 0x11f0d5560>
 <__main__.Word instance at 0x11f0d5bd8>
 <__main__.Word instance at 0x11f0d5998>]",Alex,3_0,True,,,achick'scoming,,,,NaN,NaN
32,32,"[<__main__.Word instance at 0x11f0d5b48>
 <__main__.Word instance at 0x11f0d5d88>]",Alex,3_0,False,False,"[['coming'], [""it's""]]",it'scoming,comingit's,0.5,-0.69314718056,False,-0.6931471805599453
33,33,"[<__main__.Word instance at 0x11f0d5e60>
 <__main__.Word instance at 0x11f0d5cf8>]",Alex,3_0,False,False,"[['coming'], [""it's""]]",it'scoming,comingit's,0.5,-0.69314718056,False,-0.6931471805599453
34,34,[<__main__.Word instance at 0x11f0d5dd0>],Alex,3_0,False,True,[['Gigi']],Gigi,Gigi,1.0,0.0,False,-0.0
35,35,[<__main__.Word instance at 0x11f0d5ea8>],Alex,3_0,False,True,[['clock']],clock,clock,1.0,0.0,False,-0.0
36,36,"[<__main__.Word instance at 0x11f0d5f80>
 <__main__.Word instance at 0x11f0dc1b8>]",Alex,3_0,False,False,"[['that'], [""what's""]]",what'sthat,thatwhat's,0.5,-0.69314718056,False,-0.6931471805599453
37,37,"[<__main__.Word instance at 0x11f0dc3b0>
 <__main__.Word instance at 0x11f0dc290>]",Alex,3_0,False,False,"[['flowers'], ['oh']]",ohflowers,flowersoh,0.5,-0.69314718056,False,-0.6931471805599453
38,38,"[<__main__.Word instance at 0x11f0dc128>
 <__main__.Word instance at 0x11f0dc560>
 <__main__.Word instance at 0x11f0dc3f8>]",Alex,3_0,False,False,"[['my'], ['my'], ['flowers']]",mymyflowers,myflowersmy,0.166666666667,-0.182321556794,True,-0.4054651081081643
39,39,"[<__main__.Word instance at 0x11f0dc4d0>
 <__main__.Word instance at 0x11f0dc6c8>
 <__main__.Word instance at 0x11f0dc8c0>]",Alex,3_0,False,False,"[['one'], ['the'], ['last']]",thelastone,onethelast,0.166666666667,-0.182321556794,False,-0.1823215567939546
40,40,[<__main__.Word instance at 0x11f0dc998>],Alex,3_0,False,True,[['flower']],flower,flower,1.0,0.0,False,-0.0
41,41,[<__main__.Word instance at 0x11f0dca70>],Alex,3_0,False,True,[['smell']],smell,smell,1.0,0.0,False,-0.0
42,42,"[<__main__.Word instance at 0x11f0dcb48>
 <__main__.Word instance at 0x11f0dc9e0>]",Alex,3_0,False,False,"[['this'], ['is']]",isthis,thisis,0.5,-0.69314718056,False,-0.6931471805599453
43,43,[<__main__.Word instance at 0x11f0dcab8>],Alex,3_0,False,True,[['this']],this,this,1.0,0.0,False,-0.0
44,44,"[<__main__.Word instance at 0x11f0dc248>
 <__main__.Word instance at 0x11f0dcdd0>]",Alex,3_0,True,,,atrunk,,,,NaN,NaN
45,45,[<__main__.Word instance at 0x11f0dce60>],Alex,3_0,False,True,[['alligator']],alligator,alligator,1.0,0.0,False,-0.0
46,46,"[<__main__.Word instance at 0x11f0dcf80>
 <__main__.Word instance at 0x11f0dc830>]",Alex,3_0,False,True,"[['alligator'], ['no']]",noalligator,noalligator,0.5,0.69314718056,False,0.6931471805599453
47,47,[<__main__.Word instance at 0x11f0d9050>],Alex,3_0,True,,,lizard,,,,NaN,NaN
48,48,"[<__main__.Word instance at 0x11f0d9248>
 <__main__.Word instance at 0x11f0d9098>]",Alex,3_0,False,False,"[['moon'], ['hey']]",heymoon,moonhey,0.5,-0.69314718056,False,-0.6931471805599453
49,49,"[<__main__.Word instance at 0x11f0d90e0>
 <__main__.Word instance at 0x11f0d93b0>
 <__main__.Word instance at 0x11f0d9488>]",Alex,3_0,False,True,"[['sleep'], ['go'], ['we']]",wegosleep,wegosleep,0.166666666667,1.79175946923,False,1.791759469228055
50,50,"[<__main__.Word instance at 0x11f0d95a8>
 <__main__.Word instance at 0x11f0d93f8>
 <__main__.Word instance at 0x11f0d9638>
 <__main__.Word instance at 0x11f0d94d0>]",Alex,3_0,False,True,"[['no'], [""that's""], [""that's""], ['squirrel']]",nothat'sthat'ssquirrel,nothat'sthat'ssquirrel,0.0416666666667,3.17805383035,True,2.4849066497880004
51,51,"[<__main__.Word instance at 0x11f0d9440>
 <__main__.Word instance at 0x11f0d9950>]",Alex,3_0,False,True,"[['squirrel'], ['no']]",nosquirrel,nosquirrel,0.5,0.69314718056,False,0.6931471805599453
52,52,"[<__main__.Word instance at 0x11f0d99e0>
 <__main__.Word instance at 0x11f0d98c0>]",Alex,3_0,True,,,owloooh,,,,NaN,NaN
