,num,utterance,child,age,skipped,reconstructed,bow,gold,prediction,chance,controlledscore,repetition,correctedscore
0,0,[<__main__.Word instance at 0x119c96320>],Lily,3_6,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
1,1,[<__main__.Word instance at 0x119c96518>],Lily,3_6,False,True,[['no']],no,no,1.0,0.0,False,-0.0
2,2,[<__main__.Word instance at 0x119c967a0>],Lily,3_6,False,True,[['nothing']],nothing,nothing,1.0,0.0,False,-0.0
3,3,[<__main__.Word instance at 0x119c96998>],Lily,3_6,False,True,[['no']],no,no,1.0,0.0,False,-0.0
4,4,"[<__main__.Word instance at 0x119c96ab8>
 <__main__.Word instance at 0x119c96b00>]",Lily,3_6,True,,,whichElasmosaurus,,,,NaN,NaN
5,5,[<__main__.Word instance at 0x119c96d40>],Lily,3_6,False,True,[['no']],no,no,1.0,0.0,False,-0.0
6,6,[<__main__.Word instance at 0x119c96e18>],Lily,3_6,False,True,[['mommy']],mommy,mommy,1.0,0.0,False,-0.0
7,7,"[<__main__.Word instance at 0x10390b560>
 <__main__.Word instance at 0x10390ba70>]",Lily,3_6,False,True,"[['&-uh'], ['&-uh']]",&-uh&-uh,&-uh&-uh,0.5,0.69314718056,True,-0.0
8,8,"[<__main__.Word instance at 0x10390bcf8>
 <__main__.Word instance at 0x10390ba28>
 <__main__.Word instance at 0x10390b758>
 <__main__.Word instance at 0x10390b710>]",Lily,3_6,False,False,"[['want'], ['&-um'], ['I', ""don't""]]",Idon'twant&-um,wantIdon't&-um,0.166666666667,-0.182321556794,False,-0.1823215567939546
9,9,"[<__main__.Word instance at 0x10390b8c0>
 <__main__.Word instance at 0x10390bf80>
 <__main__.Word instance at 0x10390b4d0>]",Lily,3_6,False,False,"[['backpack'], ['the'], ['in']]",inthebackpack,backpackthein,0.166666666667,-0.182321556794,False,-0.1823215567939546
10,10,"[<__main__.Word instance at 0x10390b3f8>
 <__main__.Word instance at 0x10390b680>
 <__main__.Word instance at 0x1037726c8>]",Lily,3_6,False,False,"[['I', ""don't""], ['know']]",Idon'tknow,knowIdon't,0.5,-0.69314718056,False,-0.6931471805599453
11,11,"[<__main__.Word instance at 0x103772998>
 <__main__.Word instance at 0x103772b00>]",Lily,3_6,False,True,"[['Manuela'], ['my']]",myManuela,myManuela,0.5,0.69314718056,False,0.6931471805599453
12,12,[<__main__.Word instance at 0x103772c20>],Lily,3_6,True,,,Gabi's,,,,NaN,NaN
13,13,[<__main__.Word instance at 0x103774c68>],Lily,3_6,False,True,[['what']],what,what,1.0,0.0,False,-0.0
14,14,"[<__main__.Word instance at 0x1037749e0>
 <__main__.Word instance at 0x119c9c050>]",Lily,3_6,False,False,"[['thunder'], ['lizard']]",thunderlizard,lizardthunder,0.5,-0.69314718056,False,-0.6931471805599453
