,num,utterance,child,age,skipped,reconstructed,bow,gold,prediction,chance,controlledscore,repetition,correctedscore
0,0,[<__main__.Word instance at 0x113819c20>],Violet,1_6,False,True,[['hi']],hi,hi,1.0,0.0,False,-0.0
1,1,[<__main__.Word instance at 0x113819dd0>],Violet,1_6,False,True,[['hi']],hi,hi,1.0,0.0,False,-0.0
2,2,[<__main__.Word instance at 0x113819fc8>],Violet,1_6,False,True,[['hi']],hi,hi,1.0,0.0,False,-0.0
3,3,[<__main__.Word instance at 0x106347a70>],Violet,1_6,False,True,[['hi']],hi,hi,1.0,0.0,False,-0.0
4,4,[<__main__.Word instance at 0x106347cf8>],Violet,1_6,False,True,[['this']],this,this,1.0,0.0,False,-0.0
5,5,[<__main__.Word instance at 0x106347758>],Violet,1_6,False,True,[['baby']],baby,baby,1.0,0.0,False,-0.0
6,6,[<__main__.Word instance at 0x1063479e0>],Violet,1_6,False,True,[['by']],by,by,1.0,0.0,False,-0.0
7,7,[<__main__.Word instance at 0x106347518>],Violet,1_6,False,True,[['hi']],hi,hi,1.0,0.0,False,-0.0
8,8,[<__main__.Word instance at 0x106347488>],Violet,1_6,True,,,spank,,,,NaN,NaN
9,9,[<__main__.Word instance at 0x106347440>],Violet,1_6,True,,,spank,,,,NaN,NaN
10,10,[<__main__.Word instance at 0x1061ae5a8>],Violet,1_6,True,,,spank,,,,NaN,NaN
11,11,[<__main__.Word instance at 0x1061aea28>],Violet,1_6,False,True,[['hi']],hi,hi,1.0,0.0,False,-0.0
12,12,[<__main__.Word instance at 0x1061ae908>],Violet,1_6,False,True,[['hi']],hi,hi,1.0,0.0,False,-0.0
13,13,[<__main__.Word instance at 0x1061ae878>],Violet,1_6,False,True,[['no']],no,no,1.0,0.0,False,-0.0
14,14,[<__main__.Word instance at 0x1061ae368>],Violet,1_6,False,True,[['no']],no,no,1.0,0.0,False,-0.0
15,15,[<__main__.Word instance at 0x1061b0ab8>],Violet,1_6,False,True,[['no']],no,no,1.0,0.0,False,-0.0
16,16,[<__main__.Word instance at 0x1061b09e0>],Violet,1_6,False,True,[['hi']],hi,hi,1.0,0.0,False,-0.0
17,17,[<__main__.Word instance at 0x1061b0bd8>],Violet,1_6,False,True,[['hi']],hi,hi,1.0,0.0,False,-0.0
