,num,utterance,child,age,skipped,reconstructed,bow,gold,prediction,chance,controlledscore,repetition,correctedscore
0,0,[<__main__.Word instance at 0x11da876c8>],William,1_6,False,True,[['book']],book,book,1.0,0.0,False,-0.0
1,1,[<__main__.Word instance at 0x11da878c0>],William,1_6,False,True,[['lion']],lion,lion,1.0,0.0,False,-0.0
2,2,[<__main__.Word instance at 0x11da87b00>],William,1_6,False,True,[['uhoh']],uhoh,uhoh,1.0,0.0,False,-0.0
3,3,"[<__main__.Word instance at 0x11da87d40>
 <__main__.Word instance at 0x11da87e60>
 <__main__.Word instance at 0x11da87f80>]",William,1_6,False,False,"[['oh'], ['the'], ['book']]",ohthebook,thebookoh,0.166666666667,-0.182321556794,False,-0.1823215567939546
4,4,[<__main__.Word instance at 0x110ce3a70>],William,1_6,False,True,[['peacock']],peacock,peacock,1.0,0.0,False,-0.0
5,5,"[<__main__.Word instance at 0x110ce3cf8>
 <__main__.Word instance at 0x110ce3a28>
 <__main__.Word instance at 0x110ce3758>]",William,1_6,False,True,"[['mm'], ['mm'], ['mm']]",mmmmmm,mmmmmm,0.166666666667,1.79175946923,True,-0.0
6,6,[<__main__.Word instance at 0x110ce3518>],William,1_6,False,True,[['no']],no,no,1.0,0.0,False,-0.0
7,7,[<__main__.Word instance at 0x110b4a6c8>],William,1_6,False,True,[['eye']],eye,eye,1.0,0.0,False,-0.0
8,8,[<__main__.Word instance at 0x110b4a368>],William,1_6,False,True,[['nose']],nose,nose,1.0,0.0,False,-0.0
9,9,[<__main__.Word instance at 0x110b4a878>],William,1_6,False,True,[['nose']],nose,nose,1.0,0.0,False,-0.0
10,10,[<__main__.Word instance at 0x110b4a998>],William,1_6,False,True,[['&-uh']],&-uh,&-uh,1.0,0.0,False,-0.0
11,11,"[<__main__.Word instance at 0x110b4cc20>
 <__main__.Word instance at 0x110b4cbd8>]",William,1_6,False,True,"[['all', 'done']]",alldone,alldone,1.0,0.0,False,-0.0
12,12,[<__main__.Word instance at 0x11da8d0e0>],William,1_6,False,True,[['elbow']],elbow,elbow,1.0,0.0,False,-0.0
13,13,[<__main__.Word instance at 0x11da8d248>],William,1_6,False,True,[['elbow']],elbow,elbow,1.0,0.0,False,-0.0
14,14,[<__main__.Word instance at 0x11da8d2d8>],William,1_6,False,True,[['arm']],arm,arm,1.0,0.0,False,-0.0
15,15,[<__main__.Word instance at 0x11da8d518>],William,1_6,False,True,[['arm']],arm,arm,1.0,0.0,False,-0.0
16,16,[<__main__.Word instance at 0x11da8d680>],William,1_6,False,True,[['arm']],arm,arm,1.0,0.0,False,-0.0
17,17,"[<__main__.Word instance at 0x11da8d5f0>
 <__main__.Word instance at 0x11da8d830>]",William,1_6,False,True,"[['book'], ['book']]",bookbook,bookbook,0.5,0.69314718056,True,-0.0
18,18,[<__main__.Word instance at 0x11da8d908>],William,1_6,False,True,[['toe']],toe,toe,1.0,0.0,False,-0.0
19,19,[<__main__.Word instance at 0x11da8d9e0>],William,1_6,False,True,[['eye']],eye,eye,1.0,0.0,False,-0.0
20,20,[<__main__.Word instance at 0x11da8d878>],William,1_6,False,True,[['eye']],eye,eye,1.0,0.0,False,-0.0
21,21,[<__main__.Word instance at 0x11da8da28>],William,1_6,False,True,[['feet']],feet,feet,1.0,0.0,False,-0.0
22,22,[<__main__.Word instance at 0x11da8db00>],William,1_6,False,True,[['where']],where,where,1.0,0.0,False,-0.0
