,num,utterance,child,age,skipped,reconstructed,bow,gold,prediction,chance,controlledscore,repetition,correctedscore
0,0,[<__main__.Word instance at 0x11c4c1320>],Alex,2_6,False,True,[['no']],no,no,1.0,0.0,False,-0.0
1,1,[<__main__.Word instance at 0x11c4c1518>],Alex,2_6,False,True,[['no']],no,no,1.0,0.0,False,-0.0
2,2,[<__main__.Word instance at 0x11c4c1758>],Alex,2_6,True,,,outside,,,,NaN,NaN
3,3,[<__main__.Word instance at 0x11c4c1998>],Alex,2_6,False,True,[['oh']],oh,oh,1.0,0.0,False,-0.0
4,4,"[<__main__.Word instance at 0x11c4c1bd8>
 <__main__.Word instance at 0x11c4c1cb0>]",Alex,2_6,False,False,"[['a'], ['two']]",atwo,twoa,0.5,-0.69314718056,False,-0.6931471805599453
5,5,"[<__main__.Word instance at 0x11c4c1ea8>
 <__main__.Word instance at 0x11c4c1f38>]",Alex,2_6,False,False,"[['a'], ['two']]",atwo,twoa,0.5,-0.69314718056,False,-0.6931471805599453
6,6,[<__main__.Word instance at 0x10f566a70>],Alex,2_6,True,,,bye,,,,NaN,NaN
7,7,[<__main__.Word instance at 0x10f566cf8>],Alex,2_6,True,,,nobody,,,,NaN,NaN
8,8,[<__main__.Word instance at 0x10f566758>],Alex,2_6,False,True,[['no']],no,no,1.0,0.0,False,-0.0
9,9,"[<__main__.Word instance at 0x10f566518>
 <__main__.Word instance at 0x10f5664d0>]",Alex,2_6,False,False,"[['that'], [""what's""]]",what'sthat,thatwhat's,0.5,-0.69314718056,False,-0.6931471805599453
10,10,"[<__main__.Word instance at 0x10f3cfab8>
 <__main__.Word instance at 0x10f3cfc68>]",Alex,2_6,True,,,afoot,,,,NaN,NaN
11,11,"[<__main__.Word instance at 0x10f3cfbd8>
 <__main__.Word instance at 0x10f3cfc20>]",Alex,2_6,True,,,afoot,,,,NaN,NaN
12,12,[<__main__.Word instance at 0x10f3cda28>],Alex,2_6,False,True,[['one']],one,one,1.0,0.0,False,-0.0
13,13,"[<__main__.Word instance at 0x10f3cd998>
 <__main__.Word instance at 0x10f3cdb48>
 <__main__.Word instance at 0x10f3cdb00>
 <__main__.Word instance at 0x10f3cd4d0>
 <__main__.Word instance at 0x10f3cdc20>
 <__main__.Word instance at 0x11c4c7050>]",Alex,2_6,True,,,onetwothreewakeupJeff,,,,NaN,NaN
14,14,"[<__main__.Word instance at 0x11c4c7170>
 <__main__.Word instance at 0x11c4c7200>]",Alex,2_6,False,True,"[['oh'], ['oh']]",ohoh,ohoh,0.5,0.69314718056,True,-0.0
15,15,[<__main__.Word instance at 0x11c4c7320>],Alex,2_6,False,True,[['oh']],oh,oh,1.0,0.0,False,-0.0
16,16,[<__main__.Word instance at 0x11c4c7488>],Alex,2_6,False,True,[['oh']],oh,oh,1.0,0.0,False,-0.0
17,17,[<__main__.Word instance at 0x11c4c7638>],Alex,2_6,True,,,whoa,,,,NaN,NaN
18,18,[<__main__.Word instance at 0x11c4c7710>],Alex,2_6,False,True,[['Papa']],Papa,Papa,1.0,0.0,False,-0.0
19,19,"[<__main__.Word instance at 0x11c4c77e8>
 <__main__.Word instance at 0x11c4c7680>]",Alex,2_6,True,,,ohGrammy,,,,NaN,NaN
20,20,"[<__main__.Word instance at 0x11c4c7758>
 <__main__.Word instance at 0x11c4c7998>
 <__main__.Word instance at 0x11c4c7830>
 <__main__.Word instance at 0x11c4c7a70>
 <__main__.Word instance at 0x11c4c7908>
 <__main__.Word instance at 0x11c4c7c20>]",Alex,2_6,True,,,shewentinGrammy'soldcar,,,,NaN,NaN
21,21,[<__main__.Word instance at 0x11c4c7cb0>],Alex,2_6,True,,,squirrels,,,,NaN,NaN
22,22,"[<__main__.Word instance at 0x11c4c7a28>
 <__main__.Word instance at 0x11c4c7e60>
 <__main__.Word instance at 0x11c4c79e0>]",Alex,2_6,True,,,ohsquirrelfood,,,,NaN,NaN
23,23,[<__main__.Word instance at 0x11c4c73f8>],Alex,2_6,True,,,outside,,,,NaN,NaN
24,24,[<__main__.Word instance at 0x11c4ca098>],Alex,2_6,False,True,[['no']],no,no,1.0,0.0,False,-0.0
25,25,"[<__main__.Word instance at 0x11c4ca248>
 <__main__.Word instance at 0x11c4ca0e0>
 <__main__.Word instance at 0x11c4ca320>]",Alex,2_6,True,,,cookieCarolcookie,,,,NaN,NaN
26,26,"[<__main__.Word instance at 0x11c4ca3f8>
 <__main__.Word instance at 0x11c4ca4d0>]",Alex,2_6,True,,,playoutside,,,,NaN,NaN
27,27,"[<__main__.Word instance at 0x11c4ca5a8>
 <__main__.Word instance at 0x11c4ca440>]",Alex,2_6,True,,,playoutside,,,,NaN,NaN
28,28,"[<__main__.Word instance at 0x11c4ca518>
 <__main__.Word instance at 0x11c4ca830>]",Alex,2_6,True,,,playoutside,,,,NaN,NaN
29,29,"[<__main__.Word instance at 0x11c4ca908>
 <__main__.Word instance at 0x11c4ca050>]",Alex,2_6,True,,,balloutside,,,,NaN,NaN
30,30,"[<__main__.Word instance at 0x11c4ca878>
 <__main__.Word instance at 0x11c4cab48>]",Alex,2_6,True,,,balloutside,,,,NaN,NaN
31,31,"[<__main__.Word instance at 0x11c4cac20>
 <__main__.Word instance at 0x11c4ca7e8>]",Alex,2_6,True,,,balloutside,,,,NaN,NaN
32,32,[<__main__.Word instance at 0x11c4cab90>],Alex,2_6,True,,,ball,,,,NaN,NaN
33,33,[<__main__.Word instance at 0x11c4ca368>],Alex,2_6,True,,,ball,,,,NaN,NaN
34,34,"[<__main__.Word instance at 0x11c4cae18>
 <__main__.Word instance at 0x11c4cab00>]",Alex,2_6,False,False,"[['watering'], ['can']]",wateringcan,canwatering,0.5,-0.69314718056,False,-0.6931471805599453
35,35,"[<__main__.Word instance at 0x11c4caea8>
 <__main__.Word instance at 0x11c4cad88>]",Alex,2_6,False,False,"[['can'], ['watering']]",wateringcan,canwatering,0.5,-0.69314718056,False,-0.6931471805599453
36,36,"[<__main__.Word instance at 0x11c4ce128>
 <__main__.Word instance at 0x11c4ce1b8>]",Alex,2_6,False,True,"[['a'], ['green']]",agreen,agreen,0.5,0.69314718056,False,0.6931471805599453
37,37,[<__main__.Word instance at 0x11c4ce3b0>],Alex,2_6,True,,,jump,,,,NaN,NaN
38,38,"[<__main__.Word instance at 0x11c4ce2d8>
 <__main__.Word instance at 0x11c4ce638>
 <__main__.Word instance at 0x11c4ce368>
 <__main__.Word instance at 0x11c4ce680>]",Alex,2_6,False,True,"[['I'], ['want'], ['the', 'green']]",Iwantthegreen,Iwantthegreen,0.166666666667,1.79175946923,False,1.791759469228055
39,39,"[<__main__.Word instance at 0x11c4ce7a0>
 <__main__.Word instance at 0x11c4ce488>]",Alex,2_6,False,False,"[['yellow'], ['purple']]",purpleyellow,yellowpurple,0.5,-0.69314718056,False,-0.6931471805599453
40,40,"[<__main__.Word instance at 0x11c4ce950>
 <__main__.Word instance at 0x11c4ce7e8>]",Alex,2_6,False,True,"[['a'], ['green']]",agreen,agreen,0.5,0.69314718056,False,0.6931471805599453
41,41,[<__main__.Word instance at 0x11c4ce3f8>],Alex,2_6,False,True,[['Mommy']],Mommy,Mommy,1.0,0.0,False,-0.0
42,42,[<__main__.Word instance at 0x11c4cea70>],Alex,2_6,False,True,[['way']],way,way,1.0,0.0,False,-0.0
43,43,"[<__main__.Word instance at 0x11c4ce4d0>
 <__main__.Word instance at 0x11c4ced88>]",Alex,2_6,False,True,"[['that'], ['way']]",thatway,thatway,0.5,0.69314718056,False,0.6931471805599453
44,44,"[<__main__.Word instance at 0x11c4cee18>
 <__main__.Word instance at 0x11c4ce8c0>]",Alex,2_6,False,True,"[['the', 'tree']]",thetree,thetree,1.0,0.0,False,-0.0
45,45,[<__main__.Word instance at 0x11c4ceea8>],Alex,2_6,True,,,tree,,,,NaN,NaN
46,46,[<__main__.Word instance at 0x11c4d1200>],Alex,2_6,True,,,tree,,,,NaN,NaN
47,47,"[<__main__.Word instance at 0x11c4d13b0>
 <__main__.Word instance at 0x11c4d12d8>
 <__main__.Word instance at 0x11c4d1320>]",Alex,2_6,True,,,thatonetree,,,,NaN,NaN
48,48,[<__main__.Word instance at 0x11c4d14d0>],Alex,2_6,False,True,[['plant']],plant,plant,1.0,0.0,False,-0.0
49,49,[<__main__.Word instance at 0x11c4d15f0>],Alex,2_6,False,True,[['plant']],plant,plant,1.0,0.0,False,-0.0
50,50,"[<__main__.Word instance at 0x11c4d16c8>
 <__main__.Word instance at 0x11c4d1248>
 <__main__.Word instance at 0x11c4d1758>]",Alex,2_6,True,,,thatonetree,,,,NaN,NaN
51,51,"[<__main__.Word instance at 0x11c4d1950>
 <__main__.Word instance at 0x11c4d17e8>
 <__main__.Word instance at 0x11c4d1a28>
 <__main__.Word instance at 0x11c4d1b00>]",Alex,2_6,True,,,andthatonetree,,,,NaN,NaN
52,52,"[<__main__.Word instance at 0x11c4d1bd8>
 <__main__.Word instance at 0x11c4d13f8>
 <__main__.Word instance at 0x11c4d1c68>]",Alex,2_6,True,,,thatonetree,,,,NaN,NaN
53,53,"[<__main__.Word instance at 0x11c4d1e60>
 <__main__.Word instance at 0x11c4d1cf8>
 <__main__.Word instance at 0x11c4d1ef0>]",Alex,2_6,True,,,thatonetree,,,,NaN,NaN
54,54,"[<__main__.Word instance at 0x11c4d1f80>
 <__main__.Word instance at 0x11c4d1e18>
 <__main__.Word instance at 0x11c4d1a70>]",Alex,2_6,True,,,thatonetree,,,,NaN,NaN
55,55,"[<__main__.Word instance at 0x11c4d5050>
 <__main__.Word instance at 0x11c4d5488>]",Alex,2_6,False,False,"[['that'], ['one']]",thatone,onethat,0.5,-0.69314718056,False,-0.6931471805599453
56,56,[<__main__.Word instance at 0x11c4d5560>],Alex,2_6,True,,,bathroom,,,,NaN,NaN
57,57,[<__main__.Word instance at 0x11c4d5638>],Alex,2_6,True,,,bathroom,,,,NaN,NaN
58,58,"[<__main__.Word instance at 0x11c4d5710>
 <__main__.Word instance at 0x11c4d55a8>
 <__main__.Word instance at 0x11c4d57e8>
 <__main__.Word instance at 0x11c4d5680>]",Alex,2_6,False,False,"[['that'], ['one'], ['the', 'big']]",thatonethebig,onethatthebig,0.166666666667,-0.182321556794,False,-0.1823215567939546
59,59,"[<__main__.Word instance at 0x11c4d5758>
 <__main__.Word instance at 0x11c4d5950>]",Alex,2_6,False,False,"[['that'], ['big']]",thatbig,bigthat,0.5,-0.69314718056,False,-0.6931471805599453
60,60,"[<__main__.Word instance at 0x11c4d5b90>
 <__main__.Word instance at 0x11c4d5b00>]",Alex,2_6,False,False,"[['one'], ['big']]",bigone,onebig,0.5,-0.69314718056,False,-0.6931471805599453
61,61,[<__main__.Word instance at 0x11c4d5ab8>],Alex,2_6,False,True,[['Gigi']],Gigi,Gigi,1.0,0.0,False,-0.0
62,62,[<__main__.Word instance at 0x11c4d52d8>],Alex,2_6,True,,,Gigi's,,,,NaN,NaN
63,63,"[<__main__.Word instance at 0x11c4d5c68>
 <__main__.Word instance at 0x11c4d5f80>]",Alex,2_6,False,False,"[['that'], ['one']]",thatone,onethat,0.5,-0.69314718056,False,-0.6931471805599453
64,64,"[<__main__.Word instance at 0x11c4d59e0>
 <__main__.Word instance at 0x11c4d5f38>
 <__main__.Word instance at 0x11c4d5fc8>
 <__main__.Word instance at 0x11c4d8098>]",Alex,2_6,False,False,"[['a'], [""here's""], ['and'], ['three']]",andhere'sathree,here'sandathree,0.0416666666667,-0.0425596144188,False,-0.04255961441879589
65,65,"[<__main__.Word instance at 0x11c4d8320>
 <__main__.Word instance at 0x11c4d81b8>
 <__main__.Word instance at 0x11c4d84d0>]",Alex,2_6,False,False,"[['a'], ['four'], ['and']]",andafour,fouranda,0.166666666667,-0.182321556794,False,-0.1823215567939546
66,66,"[<__main__.Word instance at 0x11c4d85a8>
 <__main__.Word instance at 0x11c4d8680>
 <__main__.Word instance at 0x11c4d8518>]",Alex,2_6,False,False,"[['four'], ['four'], ['oh']]",ohfourfour,fourfouroh,0.166666666667,-0.182321556794,True,-0.4054651081081643
67,67,"[<__main__.Word instance at 0x11c4d85f0>
 <__main__.Word instance at 0x11c4d8830>]",Alex,2_6,False,True,"[['over', 'there']]",overthere,overthere,1.0,0.0,False,-0.0
68,68,"[<__main__.Word instance at 0x11c4d8908>
 <__main__.Word instance at 0x11c4d86c8>]",Alex,2_6,False,False,"[['four'], ['a']]",afour,foura,0.5,-0.69314718056,False,-0.6931471805599453
69,69,[<__main__.Word instance at 0x11c4d87a0>],Alex,2_6,False,True,[['Mommy']],Mommy,Mommy,1.0,0.0,False,-0.0
70,70,[<__main__.Word instance at 0x11c4d82d8>],Alex,2_6,False,True,[['Mommy']],Mommy,Mommy,1.0,0.0,False,-0.0
71,71,[<__main__.Word instance at 0x11c4d8248>],Alex,2_6,False,True,[['five']],five,five,1.0,0.0,False,-0.0
72,72,[<__main__.Word instance at 0x11c4d8bd8>],Alex,2_6,False,True,[['oh']],oh,oh,1.0,0.0,False,-0.0
73,73,[<__main__.Word instance at 0x11c4d8ea8>],Alex,2_6,True,,,dishes,,,,NaN,NaN
74,74,[<__main__.Word instance at 0x11c4d8f38>],Alex,2_6,False,True,[['oh']],oh,oh,1.0,0.0,False,-0.0
75,75,[<__main__.Word instance at 0x11c4d8878>],Alex,2_6,True,,,microphone,,,,NaN,NaN
76,76,"[<__main__.Word instance at 0x11c4db170>
 <__main__.Word instance at 0x11c4db368>]",Alex,2_6,False,True,"[['way'], ['that']]",thatway,thatway,0.5,0.69314718056,False,0.6931471805599453
77,77,[<__main__.Word instance at 0x11c4db3f8>],Alex,2_6,False,True,[['no']],no,no,1.0,0.0,False,-0.0
78,78,[<__main__.Word instance at 0x11c4db5f0>],Alex,2_6,False,True,[['no']],no,no,1.0,0.0,False,-0.0
79,79,[<__main__.Word instance at 0x11c4db680>],Alex,2_6,False,True,[['no']],no,no,1.0,0.0,False,-0.0
80,80,"[<__main__.Word instance at 0x11c4db5a8>
 <__main__.Word instance at 0x11c4db908>]",Alex,2_6,False,True,"[['Papa'], ['Gigi']]",PapaGigi,PapaGigi,0.5,0.69314718056,False,0.6931471805599453
81,81,[<__main__.Word instance at 0x11c4dbab8>],Alex,2_6,False,True,[['Gigi']],Gigi,Gigi,1.0,0.0,False,-0.0
