,num,utterance,child,age,skipped,reconstructed,bow,gold,prediction,chance,controlledscore,repetition,correctedscore
0,0,[<__main__.Word instance at 0x11d4972d8>],Alex,2_0,False,True,[['Elmo']],Elmo,Elmo,1.0,0.0,False,-0.0
1,1,[<__main__.Word instance at 0x11d497488>],Alex,2_0,False,True,[['apple']],apple,apple,1.0,0.0,False,-0.0
2,2,"[<__main__.Word instance at 0x11d497680>
 <__main__.Word instance at 0x11d4977a0>]",Alex,2_0,False,True,"[['a'], ['star']]",astar,astar,0.5,0.69314718056,False,0.6931471805599453
3,3,"[<__main__.Word instance at 0x11d4978c0>
 <__main__.Word instance at 0x11d497998>]",Alex,2_0,False,True,"[['right'], ['there']]",rightthere,rightthere,0.5,0.69314718056,False,0.6931471805599453
4,4,[<__main__.Word instance at 0x11d497bd8>],Alex,2_0,False,True,[['that']],that,that,1.0,0.0,False,-0.0
5,5,"[<__main__.Word instance at 0x11d497dd0>
 <__main__.Word instance at 0x11d497e60>]",Alex,2_0,False,True,"[['there'], ['right']]",rightthere,rightthere,0.5,0.69314718056,False,0.6931471805599453
6,6,[<__main__.Word instance at 0x11d497f80>],Alex,2_0,False,True,[['those']],those,those,1.0,0.0,False,-0.0
7,7,"[<__main__.Word instance at 0x11040e560>
 <__main__.Word instance at 0x11040ea70>]",Alex,2_0,False,True,"[['look'], ['that']]",lookthat,lookthat,0.5,0.69314718056,False,0.6931471805599453
8,8,[<__main__.Word instance at 0x11040ecf8>],Alex,2_0,False,True,[['this']],this,this,1.0,0.0,False,-0.0
9,9,[<__main__.Word instance at 0x11040e758>],Alex,2_0,False,True,[['that']],that,that,1.0,0.0,False,-0.0
10,10,"[<__main__.Word instance at 0x11040e8c0>
 <__main__.Word instance at 0x11040e440>]",Alex,2_0,False,False,"[['that'], [""who's""]]",who'sthat,thatwho's,0.5,-0.69314718056,False,-0.6931471805599453
11,11,"[<__main__.Word instance at 0x11040e878>
 <__main__.Word instance at 0x110277a28>]",Alex,2_0,False,True,"[[""what's"", 'this']]",what'sthis,what'sthis,1.0,0.0,False,-0.0
12,12,"[<__main__.Word instance at 0x1102779e0>
 <__main__.Word instance at 0x110277c20>]",Alex,2_0,False,False,"[['what'], ['that']]",whatthat,thatwhat,0.5,-0.69314718056,False,-0.6931471805599453
13,13,"[<__main__.Word instance at 0x110277bd8>
 <__main__.Word instance at 0x1102755a8>]",Alex,2_0,False,True,"[[""what's"", 'that']]",what'sthat,what'sthat,1.0,0.0,False,-0.0
14,14,"[<__main__.Word instance at 0x110275368>
 <__main__.Word instance at 0x110275998>]",Alex,2_0,False,True,"[[""what's"", 'this']]",what'sthis,what'sthis,1.0,0.0,False,-0.0
15,15,"[<__main__.Word instance at 0x110275b48>
 <__main__.Word instance at 0x110275b00>
 <__main__.Word instance at 0x11d49d050>]",Alex,2_0,False,False,"[['under'], ['the', 'tree']]",underthetree,thetreeunder,0.5,-0.69314718056,False,-0.6931471805599453
16,16,[<__main__.Word instance at 0x11d49d170>],Alex,2_0,False,True,[['that']],that,that,1.0,0.0,False,-0.0
17,17,[<__main__.Word instance at 0x11d49d2d8>],Alex,2_0,True,,,yep,,,,NaN,NaN
18,18,[<__main__.Word instance at 0x11d49d1b8>],Alex,2_0,False,True,[['smooth']],smooth,smooth,1.0,0.0,False,-0.0
19,19,"[<__main__.Word instance at 0x11d49d3b0>
 <__main__.Word instance at 0x11d49d560>]",Alex,2_0,False,True,"[['a', 'boat']]",aboat,aboat,1.0,0.0,False,-0.0
20,20,[<__main__.Word instance at 0x11d49d368>],Alex,2_0,False,True,[['apple']],apple,apple,1.0,0.0,False,-0.0
21,21,"[<__main__.Word instance at 0x11d49d830>
 <__main__.Word instance at 0x11d49d908>]",Alex,2_0,False,True,"[['no'], ['no']]",nono,nono,0.5,0.69314718056,True,-0.0
22,22,[<__main__.Word instance at 0x11d49da28>],Alex,2_0,False,True,[['no']],no,no,1.0,0.0,False,-0.0
23,23,[<__main__.Word instance at 0x11d49dab8>],Alex,2_0,True,,,pumpkin,,,,NaN,NaN
24,24,[<__main__.Word instance at 0x11d49db90>],Alex,2_0,False,True,[['one']],one,one,1.0,0.0,False,-0.0
25,25,[<__main__.Word instance at 0x11d49dc68>],Alex,2_0,False,True,[['one']],one,one,1.0,0.0,False,-0.0
26,26,"[<__main__.Word instance at 0x11d49dd40>
 <__main__.Word instance at 0x11d49dbd8>
 <__main__.Word instance at 0x11d49de18>
 <__main__.Word instance at 0x11d49db00>]",Alex,2_0,False,False,"[['to'], ['I', ""don't""], ['want']]",Idon'twantto,wanttoIdon't,0.166666666667,-0.182321556794,False,-0.1823215567939546
27,27,"[<__main__.Word instance at 0x11d49de60>
 <__main__.Word instance at 0x11d49dd88>]",Alex,2_0,False,True,"[['baby'], ['a']]",ababy,ababy,0.5,0.69314718056,False,0.6931471805599453
28,28,[<__main__.Word instance at 0x11d4a0050>],Alex,2_0,False,True,[['the']],the,the,1.0,0.0,False,-0.0
29,29,[<__main__.Word instance at 0x11d4a0200>],Alex,2_0,False,True,[['oh']],oh,oh,1.0,0.0,False,-0.0
30,30,[<__main__.Word instance at 0x11d4a0518>],Alex,2_0,False,True,[['a']],a,a,1.0,0.0,False,-0.0
