,num,utterance,child,age,skipped,reconstructed,bow,gold,prediction,chance,controlledscore,repetition,correctedscore
0,0,"[<__main__.Word instance at 0x1127f48c0>
 <__main__.Word instance at 0x1127f4950>]",Naima,1_0,False,True,"[['Daddy'], ['Daddy']]",DaddyDaddy,DaddyDaddy,0.5,0.69314718056,True,-0.0
1,1,[<__main__.Word instance at 0x1127f4b90>],Naima,1_0,False,True,[['Daddy']],Daddy,Daddy,1.0,0.0,False,-0.0
2,2,[<__main__.Word instance at 0x1127f4dd0>],Naima,1_0,False,True,[['Daddy']],Daddy,Daddy,1.0,0.0,False,-0.0
3,3,[<__main__.Word instance at 0x1058dc560>],Naima,1_0,False,True,[['Daddy']],Daddy,Daddy,1.0,0.0,False,-0.0
4,4,[<__main__.Word instance at 0x1058dc7a0>],Naima,1_0,False,True,[['Tigger']],Tigger,Tigger,1.0,0.0,False,-0.0
5,5,[<__main__.Word instance at 0x1058dca28>],Naima,1_0,False,True,[['Daddy']],Daddy,Daddy,1.0,0.0,False,-0.0
6,6,[<__main__.Word instance at 0x1058dc8c0>],Naima,1_0,False,True,[['down']],down,down,1.0,0.0,False,-0.0
7,7,[<__main__.Word instance at 0x105745a28>],Naima,1_0,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
8,8,[<__main__.Word instance at 0x105745bd8>],Naima,1_0,False,True,[['there']],there,there,1.0,0.0,False,-0.0
9,9,[<__main__.Word instance at 0x1127fa170>],Naima,1_0,False,True,[['hello']],hello,hello,1.0,0.0,False,-0.0
10,10,[<__main__.Word instance at 0x1127fa3b0>],Naima,1_0,False,True,[['Daddy']],Daddy,Daddy,1.0,0.0,False,-0.0
11,11,[<__main__.Word instance at 0x1127fa5f0>],Naima,1_0,False,True,[['Daddy']],Daddy,Daddy,1.0,0.0,False,-0.0
12,12,[<__main__.Word instance at 0x1127fa950>],Naima,1_0,False,True,[['Daddy']],Daddy,Daddy,1.0,0.0,False,-0.0
13,13,[<__main__.Word instance at 0x1127fab48>],Naima,1_0,False,True,[['Daddy']],Daddy,Daddy,1.0,0.0,False,-0.0
14,14,[<__main__.Word instance at 0x1127fad40>],Naima,1_0,False,True,[['Daddy']],Daddy,Daddy,1.0,0.0,False,-0.0
15,15,[<__main__.Word instance at 0x1127faf38>],Naima,1_0,False,True,[['Daddy']],Daddy,Daddy,1.0,0.0,False,-0.0
16,16,[<__main__.Word instance at 0x1127fafc8>],Naima,1_0,False,True,[['Daddy']],Daddy,Daddy,1.0,0.0,False,-0.0
17,17,[<__main__.Word instance at 0x1057435a8>],Naima,1_0,False,True,[['Daddy']],Daddy,Daddy,1.0,0.0,False,-0.0
18,18,[<__main__.Word instance at 0x105743368>],Naima,1_0,False,True,[['Daddy']],Daddy,Daddy,1.0,0.0,False,-0.0
19,19,[<__main__.Word instance at 0x105743b48>],Naima,1_0,False,True,[['Daddy']],Daddy,Daddy,1.0,0.0,False,-0.0
20,20,"[<__main__.Word instance at 0x1127fe2d8>
 <__main__.Word instance at 0x1127fe200>
 <__main__.Word instance at 0x1127fe440>]",Naima,1_0,False,True,"[['Daddy'], ['Daddy'], ['Daddy']]",DaddyDaddyDaddy,DaddyDaddyDaddy,0.166666666667,1.79175946923,True,-0.0
21,21,"[<__main__.Word instance at 0x1127fe368>
 <__main__.Word instance at 0x1127fe5a8>]",Naima,1_0,False,True,"[['Daddy'], ['Daddy']]",DaddyDaddy,DaddyDaddy,0.5,0.69314718056,True,-0.0
22,22,[<__main__.Word instance at 0x1127fe680>],Naima,1_0,True,,,moo,,,,NaN,NaN
23,23,[<__main__.Word instance at 0x1127fe758>],Naima,1_0,False,True,[['Daddy']],Daddy,Daddy,1.0,0.0,False,-0.0
